video_id,publishedAt,channelId,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,type
EqObXyMcADU,2019-07-13T21:00:00.000Z,UCpko_-a4wgz2u_DgDgd9fqA,buzzfeed|buzzfeedvideo|never have i ever|Starbucks Employees Play Never Have I Ever|employees reveal secrets|starbucks employees|never have i ever challenge|never have i ever game|we play|people play|people play never have i ever|PL5vtqDuUM1DlVkns76q_b0ipc--e2fIo_|never have i ever starbucks|never have i ever questions|buzzfeed video|challenge|game challenge|starbucks|we play never have i ever|storytime,1121530,27121,325,1060,https://i.ytimg.com/vi/EqObXyMcADU/default.jpg,FALSE,FALSE,"She was at the window trying to punch me...over coffee.Credits: https://www.buzzfeed.com/bfmp/videos/84398Check out more awesome videos at BuzzFeedVideo!https://bit.ly/YTbuzzfeedvideoGET MORE BUZZFEED:https://www.buzzfeed.comhttps://www.buzzfeed.com/videoshttps://www.youtube.com/buzzfeedvideohttps://www.youtube.com/asishttps://www.youtube.com/buzzfeedmultiplayerhttps://www.youtube.com/buzzfeedviolethttps://www.youtube.com/perolikehttps://www.youtube.com/ladylikeSUBSCRIBE TO BUZZFEED NEWSLETTERS:https://www.buzzfeed.com/newslettersBuzzFeedVideoBuzzFeed’s flagship channel. Sometimes funny, sometimes serious, always shareable. New videos posted daily!To see behind-the-scenes & more, follow us on Instagram @buzzfeedvideo http://bit.ly/2JRRkKULove BuzzFeed? Get the merch! BUY NOW: https://goo.gl/gQKF8mMUSICSFX Provided By AudioBlocks(https://www.audioblocks.com)Licensed via Audio NetworkVIDEOSmiling barista serving a clientWavebreakmedia/Getty ImagesEXTERNAL CREDITSTsion@tsionmitchell+Megan@meggiestys",recent_video
JF0hV3yWoU8,2019-04-09T08:37:30.000Z,UCq1IJfYBQlBMwY1YYRH02-Q,[none],1243035,576,357,35,https://i.ytimg.com/vi/JF0hV3yWoU8/default.jpg,FALSE,FALSE,,recent_video
3xPakwjtiAA,2017-10-29T16:00:20.000Z,UC2j9n-qOfRGdlxS0EcAZVdw,[none],23522,145,8,7,https://i.ytimg.com/vi/3xPakwjtiAA/default.jpg,FALSE,FALSE,,recent_video
Og_zi-26UyU,2019-07-14T18:00:02.000Z,UCpko_-a4wgz2u_DgDgd9fqA,buzzfeed|buzzfeedvideo|lineup|detective guesses|detective guess who's dating|dating|relationships|social experiment|line up buzzfeed|dating lineup buzzfeed|Detective Guesses Who's Dating Out Of A Lineup|can a detective guess who's datin g|girlfriend|boyfriend|experiments|storytelling|guessing games|couples|love|people videos|people guess|interviews|challenges|line up,2431409,66668,1071,1204,https://i.ytimg.com/vi/Og_zi-26UyU/default.jpg,FALSE,FALSE,"Private investigator Andy puts his detective skills to the test to find out which two in the lineup are actually dating. Can you figure it out before he does?Credits: https://www.buzzfeed.com/bfmp/videos/84630Check out more awesome videos at BuzzFeedVideo!https://bit.ly/YTbuzzfeedvideoGET MORE BUZZFEED:https://www.buzzfeed.comhttps://www.buzzfeed.com/videoshttps://www.youtube.com/buzzfeedvideohttps://www.youtube.com/asishttps://www.youtube.com/buzzfeedmultiplayerhttps://www.youtube.com/buzzfeedviolethttps://www.youtube.com/perolikehttps://www.youtube.com/ladylikeSUBSCRIBE TO BUZZFEED NEWSLETTERS:https://www.buzzfeed.com/newslettersBuzzFeedVideoBuzzFeed’s flagship channel. Sometimes funny, sometimes serious, always shareable. New videos posted daily!To see behind-the-scenes & more, follow us on Instagram @buzzfeedvideo http://bit.ly/2JRRkKULove BuzzFeed? Get the merch! BUY NOW: https://goo.gl/gQKF8mMUSICUnknown Territory_fullmixLicensed via Warner Chappell Production Music Inc.With No Way Out_MainLicensed via Warner Chappell Production Music Inc.CE Possible Missionaire_fullmixLicensed via Warner Chappell Production Music Inc.A Smart Bass Coup_FullLicensed via Warner Chappell Production Music Inc.Unknown OutsiderLicensed via Warner Chappell Production Music Inc.Smoking GunLicensed via Warner Chappell Production Music Inc.Place Of MysteryLicensed via Warner Chappell Production Music Inc.Last TrainLicensed via Warner Chappell Production Music Inc.",recent_video
bD4_NC6-c2Y,2019-06-28T23:00:03.000Z,UCpko_-a4wgz2u_DgDgd9fqA,buzzfeed|buzzfeedvideo|buzzfeed video|black dads|black dads do their daughters hair|for the first time|Black Dads Do Their Daughters Hair For The First Time|cocoa butter|black hair|afro hair|how to do black hair|dads do their daughters hair|parenting hacks|how to do your daugthers hair|parenting|challenge|natural hair|natural hair journey,1390817,43572,835,10913,https://i.ytimg.com/vi/bD4_NC6-c2Y/default.jpg,FALSE,FALSE,"Do you know how to use this stuff? We'll see. Credits: https://www.buzzfeed.com/bfmp/videos/85768Check out more awesome videos at BuzzFeedVideo!https://bit.ly/YTbuzzfeedvideoGET MORE BUZZFEED:https://www.buzzfeed.comhttps://www.buzzfeed.com/videoshttps://www.youtube.com/buzzfeedvideohttps://www.youtube.com/asishttps://www.youtube.com/buzzfeedmultiplayerhttps://www.youtube.com/buzzfeedviolethttps://www.youtube.com/perolikehttps://www.youtube.com/ladylikeSUBSCRIBE TO BUZZFEED NEWSLETTERS:https://www.buzzfeed.com/newslettersBuzzFeedVideoBuzzFeed’s flagship channel. Sometimes funny, sometimes serious, always shareable. New videos posted daily!To see behind-the-scenes & more, follow us on Instagram @buzzfeedvideo http://bit.ly/2JRRkKULove BuzzFeed? Get the merch! BUY NOW: https://goo.gl/gQKF8mMUSICLicensed via Audio Network",recent_video
fmVcGpFRNio,2017-11-25T10:10:09.000Z,UCq1IJfYBQlBMwY1YYRH02-Q,свадьба|приколы|wedding|tricks|crazyrussianweddings,4786,5,2,0,https://i.ytimg.com/vi/fmVcGpFRNio/default.jpg,FALSE,FALSE,,recent_video
bl2pp7u4W-0,2019-04-13T04:00:04.000Z,UCcartHVtvAUzfajflyeT_Gg,like nastya|Катя и Макс с Настей|дети играют с папами|игрушки и сюрпризы,7719098,22960,8405,0,https://i.ytimg.com/vi/bl2pp7u4W-0/default.jpg,TRUE,FALSE,"Дети играют с игрушками, коƒ≠торые их папы дали им для игры на улицу. Надувной автобус для Кати и Насти они не смогли поделить и он оказался маленьким для всех них. Катя и Настя надули машинку и не смогли в ней поместиться. Папа Кати и Макса и папа Насти решили сделать детям сюрприз и спрятали игрушки сюрпризы, дети их ищутInstagram @katymisskaty",recent_video
fui3mjmHe_w,2016-02-14T14:31:44.000Z,UCq1IJfYBQlBMwY1YYRH02-Q,Женская грудь|титьки|naked tits|female breast.,12453,13,16,2,https://i.ytimg.com/vi/fui3mjmHe_w/default.jpg,FALSE,FALSE,,recent_video
LSsLglOu9Y0,2019-07-07T15:00:02.000Z,UCpko_-a4wgz2u_DgDgd9fqA,buzzfeed|buzzfeedvideo|Detectives Share Their Craziest Stories|detectives reveal secrets|tell all|employee secrets|crazy stories|crazy true stories|detective stories|story time|storytime|detective horror stories|PL5vtqDuUM1DnZD_IWUJttQKzOjLppCg_r|buzzfeed video|scary stories|crazy story|true stories|true scary stories|buzzfeed private investigator|private investigator buzzfeed,1447034,41278,754,790,https://i.ytimg.com/vi/LSsLglOu9Y0/default.jpg,FALSE,FALSE,"Mistaken identities and surveillance gone wrong. Two real-life private detectives share the juiciest stories (they can legally tell).Credits: https://www.buzzfeed.com/bfmp/videos/84633Check out more awesome videos at BuzzFeedVideo!https://bit.ly/YTbuzzfeedvideoGET MORE BUZZFEED:https://www.buzzfeed.comhttps://www.buzzfeed.com/videoshttps://www.youtube.com/buzzfeedvideohttps://www.youtube.com/asishttps://www.youtube.com/buzzfeedmultiplayerhttps://www.youtube.com/buzzfeedviolethttps://www.youtube.com/perolikehttps://www.youtube.com/ladylikeSUBSCRIBE TO BUZZFEED NEWSLETTERS:https://www.buzzfeed.com/newslettersBuzzFeedVideoBuzzFeed’s flagship channel. Sometimes funny, sometimes serious, always shareable. New videos posted daily!To see behind-the-scenes & more, follow us on Instagram @buzzfeedvideo http://bit.ly/2JRRkKULove BuzzFeed? Get the merch! BUY NOW: https://goo.gl/gQKF8mMUSICLicensed via Audio NetworkVIDEOSpy, paparazzi or detective in the car, shooting on camera.UtlanovD/Getty Images",recent_video
6Hha7Bf3fDU,2019-06-30T15:00:02.000Z,UCpko_-a4wgz2u_DgDgd9fqA,buzzfeed|buzzfeedvideo|buzzfeed video|animator vs cartoonist|buzzfeed draw off|draw off|animator draws|cartoonist draws|animator vs cartoonist draw more famous cartoons|animator draws shrek|animator draws flinstones|drawing for memory|cartoonists draw flintsones|cartoonist draws shrek|wilma flinstone|finn|shrek|cartoonist|animator|artist challenge|artist draws|draw flintstones|draw shrek|draw finn,1420895,39028,491,2515,https://i.ytimg.com/vi/6Hha7Bf3fDU/default.jpg,FALSE,FALSE,"The gang tries redrawing Tracer, Velma, Linda Belcher, Wilma Flintstone, Finn, and Shrek. Whose new design is best?Credits: https://www.buzzfeed.com/bfmp/videos/86441Check out more awesome videos at BuzzFeedVideo!https://bit.ly/YTbuzzfeedvideoGET MORE BUZZFEED:https://www.buzzfeed.comhttps://www.buzzfeed.com/videoshttps://www.youtube.com/buzzfeedvideohttps://www.youtube.com/asishttps://www.youtube.com/buzzfeedmultiplayerhttps://www.youtube.com/buzzfeedviolethttps://www.youtube.com/perolikehttps://www.youtube.com/ladylikeSUBSCRIBE TO BUZZFEED NEWSLETTERS:https://www.buzzfeed.com/newslettersBuzzFeedVideoBuzzFeed’s flagship channel. Sometimes funny, sometimes serious, always shareable. New videos posted daily!To see behind-the-scenes & more, follow us on Instagram @buzzfeedvideo http://bit.ly/2JRRkKULove BuzzFeed? Get the merch! BUY NOW: https://goo.gl/gQKF8mMUSICLicensed via Audio NetworkSTILLSPeacock Blouse Hulton Archive / Stringer/Getty Images",recent_video
cjUHvAVHyik,2019-07-16T21:00:04.000Z,UCpko_-a4wgz2u_DgDgd9fqA,BuzzFeed|BuzzFeed video|Teens Play Would You Rather:Social Media|Would You Rather|Social Media Quiz|Gen Z|quiz|game|challenge|teens play|buzzfeedvideo|people try|would you rather game|try|experiment|online game|millennial|gaming|experiments|yes or no|riddles|social media|internet|generation z|would you rather online,103966,3045,217,285,https://i.ytimg.com/vi/cjUHvAVHyik/default.jpg,FALSE,FALSE,"Teens play the hardest would you rather yet: social media editionCredits: https://www.buzzfeed.com/bfmp/videos/84625Check out more awesome videos at BuzzFeedVideo!https://bit.ly/YTbuzzfeedvideoGET MORE BUZZFEED:https://www.buzzfeed.comhttps://www.buzzfeed.com/videoshttps://www.youtube.com/buzzfeedvideohttps://www.youtube.com/asishttps://www.youtube.com/buzzfeedmultiplayerhttps://www.youtube.com/buzzfeedviolethttps://www.youtube.com/perolikehttps://www.youtube.com/ladylikeSUBSCRIBE TO BUZZFEED NEWSLETTERS:https://www.buzzfeed.com/newslettersBuzzFeedVideoBuzzFeed’s flagship channel. Sometimes funny, sometimes serious, always shareable. New videos posted daily!To see behind-the-scenes & more, follow us on Instagram @buzzfeedvideo http://bit.ly/2JRRkKULove BuzzFeed? Get the merch! BUY NOW: https://goo.gl/gQKF8mMUSICLicensed via Audio NetworkSFX Provided By AudioBlocks(https://www.audioblocks.com)STILLSabstract blurred beauty teal color with flash aura and sparkle ray lens flare light effect for beauty background concept.vintage toneChainarong Prasertthai/Getty Images/BuzzMojiVIDEOsad woman waiting for reply and putting awayprpicturesproduction/Getty ImagesPortrait senior asian woman using smartphone happy and smiling in kitchen at home. Slow motion9wut/Getty ImagesShocked Creative Woman Reacting to Upset Newsyourstockbank/Getty ImagesShy teen with flowers sitting next to lady, surfing net on phone, hesitationMotortion/Getty ImagesPerplexed woman checking phone looks at cameraAntonioGuillem/Getty ImagesExcited woman reading news in a phone in the streetAntonioGuillem/Getty ImagesHappy mature woman using smartphone at homeRidofranz/Getty ImagesSad girl reading cyber bullying phone messageAntonioGuillem/Getty ImagesStreaming a live video from a smartphone, Chroma keyvbacarin/Getty Imagesunfollowing, clicking unfollow button on social mediaimyskin/Getty ImagesGroup of young friends phubbing each other at homeAlona Khylia/Getty ImagesBig modern smartphone with broken screen debrisKkolosov/Getty ImagesAfro-American Man Upset by Loss, Looking Results on SmartphoneRollingCamera/Getty ImagesAnnoyed brunette reading a irritated text message on her smartphoneJoseph  Kelly/Getty ImagesWoman enters her galley kitchen dancing with her smart phoneJaimeByrd/Getty ImagesLogin web page closeupLawkeeper/Getty ImagesAttractive young woman using her green touch screen mobile cell phone in cafeMyndziakVideo/Getty ImagesParty Couple making silly faces for selfie in night clubwundervisuals/Getty Images",recent_video
5IQoYz9futg,2019-07-14T15:00:00.000Z,UCpko_-a4wgz2u_DgDgd9fqA,buzzfeed|buzzfeedvideo|worth it|buzzfeed worth it|buzzfeed steven|steven lim|buzzfeed andrew|buzzfeed adam|adam bianchi|cameraguy|andrew ilnyckyi|food|travel|cheap vs expensive|lifestyle|experience|$4 Burrito Vs. $32 Burrito|worth it burrito|worth it season 6|andrew ilnyckyj|cheap vs. expensive|$ vs $$$|high vs low|buzzfeed video|taste test|andrew illnyckj|PL5vtqDuUM1DmXwYYAQcyUwtcalp_SesZD|PL5vtqDuUM1Dmi24NUZxOMn7RU5DmHjtE2,7101133,170657,5185,9143,https://i.ytimg.com/vi/5IQoYz9futg/default.jpg,FALSE,FALSE,"“The weight is similar to a large snake!”For those of you wondering where to find @lowkey_burritos from our first episode, follow him here to find out where he'll be: http://bit.ly/2K30vqhCredits: https://www.buzzfeed.com/bfmp/videos/85112Check out more awesome videos at BuzzFeedVideo!https://bit.ly/YTbuzzfeedvideoGET MORE BUZZFEED:https://www.buzzfeed.comhttps://www.buzzfeed.com/videoshttps://www.youtube.com/buzzfeedvideohttps://www.youtube.com/asishttps://www.youtube.com/buzzfeedmultiplayerhttps://www.youtube.com/buzzfeedviolethttps://www.youtube.com/perolikehttps://www.youtube.com/ladylikeSUBSCRIBE TO BUZZFEED NEWSLETTERS:https://www.buzzfeed.com/newslettersBuzzFeedVideoBuzzFeed’s flagship channel. Sometimes funny, sometimes serious, always shareable. New videos posted daily!To see behind-the-scenes & more, follow us on Instagram @buzzfeedvideo http://bit.ly/2JRRkKULove BuzzFeed? Get the merch! BUY NOW: https://goo.gl/gQKF8mMUSICSeason Opener_FullLicensed via Warner Chappell Production Music Inc.Genesis_MainLicensed via Warner Chappell Production Music Inc.One To ManyLicensed via Warner Chappell Production Music Inc.Heading Somewhere Else_fullmixLicensed via Warner Chappell Production Music Inc.Exotic Lands_fullmixLicensed via Warner Chappell Production Music Inc.MystereLicensed via Warner Chappell Production Music Inc.Hired GoonsLicensed via Warner Chappell Production Music Inc.Gospel Truth No Vox_FullLicensed via Warner Chappell Production Music Inc.High Five_fullmixLicensed via Warner Chappell Production Music Inc.Hawaiian WelcomeLicensed via Warner Chappell Production Music Inc.Chi-Ki Cha_FullMixLicensed via Warner Chappell Production Music Inc.Bask_FullLicensed via Warner Chappell Production Music Inc.Bronx OnlineLicensed via Warner Chappell Production Music Inc.4th and Goal_FullLicensed via Warner Chappell Production Music Inc.Nest Builders_FullLicensed via Warner Chappell Production Music Inc.Fruit SaladLicensed via Warner Chappell Production Music Inc.Licensed via Audio NetworkSFX Provided By AudioBlocks(https://www.audioblocks.com)EXTERNAL CREDITSEdwin Espinozahttps://www.facebook.com/taqueriayarelis559/+Matt Stevanushttps://twitter.com/lowkey_burritos?lang=en+Teo Rodriguez-Diazhttp://www.sonoratown.com/about.html",recent_video
9Dmae4KOQ2Q,2019-07-06T21:00:00.000Z,UCpko_-a4wgz2u_DgDgd9fqA,buzzfeed|buzzfeedvideo|buzzfeed video|grandparents play never have i ever|never have i ever|never have i ever challenge|game|game challenge|we play|challenge|never have i ever questions|never have i ever game|grandparents|never|people play never have i ever|never have i ever grandparents|PL5vtqDuUM1DlVkns76q_b0ipc--e2fIo_,390687,10741,170,480,https://i.ytimg.com/vi/9Dmae4KOQ2Q/default.jpg,FALSE,FALSE,"I would have been shot if I did that.Credits: https://www.buzzfeed.com/bfmp/videos/84396Check out more awesome videos at BuzzFeedVideo!https://bit.ly/YTbuzzfeedvideoGET MORE BUZZFEED:https://www.buzzfeed.comhttps://www.buzzfeed.com/videoshttps://www.youtube.com/buzzfeedvideohttps://www.youtube.com/asishttps://www.youtube.com/buzzfeedmultiplayerhttps://www.youtube.com/buzzfeedviolethttps://www.youtube.com/perolikehttps://www.youtube.com/ladylikeSUBSCRIBE TO BUZZFEED NEWSLETTERS:https://www.buzzfeed.com/newslettersBuzzFeedVideoBuzzFeed’s flagship channel. Sometimes funny, sometimes serious, always shareable. New videos posted daily!To see behind-the-scenes & more, follow us on Instagram @buzzfeedvideo http://bit.ly/2JRRkKULove BuzzFeed? Get the merch! BUY NOW: https://goo.gl/gQKF8mMUSICLicensed via Audio Network",recent_video
6EjZuWhOEdw,2019-07-09T06:09:32.000Z,UCcartHVtvAUzfajflyeT_Gg,squishy toys|сладкий челлендж|челлендж еда|Макс и Катя|игрушечная еда|Mister Max|Miss Katy|Мистер Макс|Мисс кейти|шоколадный челлендж|новый челлендж|челлендж 2019|sweet challenge\food vs toys|new challenge 2019,836622,14486,2601,0,https://i.ytimg.com/vi/6EjZuWhOEdw/default.jpg,TRUE,FALSE,,recent_video
HBSF47n6C3k,2018-07-22T09:41:20.000Z,UC2j9n-qOfRGdlxS0EcAZVdw,[none],13028,73,55,2,https://i.ytimg.com/vi/HBSF47n6C3k/default.jpg,FALSE,FALSE,,recent_video
amlxOV_aEyM,2019-07-12T15:00:01.000Z,UCpko_-a4wgz2u_DgDgd9fqA,BuzzFeed|BuzzFeed Video|Japanese Millennials Try DrugStore Sushi|Try|sushi|japan|millennials|drugstore|millennials try|food|we try|taste test|buzzfeedvideo|japanese food|food challenge|people try|foodie|japanese|react|eat|experiment|japan vs american|sushi in japan|responds|millennial|raw fish,321815,5997,203,502,https://i.ytimg.com/vi/amlxOV_aEyM/default.jpg,FALSE,FALSE,"Bring on the sushi!Credits: https://www.buzzfeed.com/bfmp/videos/84428Check out more awesome videos at BuzzFeedVideo!https://bit.ly/YTbuzzfeedvideoGET MORE BUZZFEED:https://www.buzzfeed.comhttps://www.buzzfeed.com/videoshttps://www.youtube.com/buzzfeedvideohttps://www.youtube.com/asishttps://www.youtube.com/buzzfeedmultiplayerhttps://www.youtube.com/buzzfeedviolethttps://www.youtube.com/perolikehttps://www.youtube.com/ladylikeSUBSCRIBE TO BUZZFEED NEWSLETTERS:https://www.buzzfeed.com/newslettersBuzzFeedVideoBuzzFeed’s flagship channel. Sometimes funny, sometimes serious, always shareable. New videos posted daily!To see behind-the-scenes & more, follow us on Instagram @buzzfeedvideo http://bit.ly/2JRRkKULove BuzzFeed? Get the merch! BUY NOW: https://goo.gl/gQKF8mMUSICLicensed via Audio NetworkSTILLSJapanese food set noodles sushi soup vector illustration icons set, group of symbolsTurgay Malikli/Getty Images",recent_video
sDrYHbck32E,2017-08-07T16:01:45.000Z,UCq1IJfYBQlBMwY1YYRH02-Q,Свадьба|конкурсы|лифчик|титьки|wedding|boobs|brassiere|crazyrussians|النّاس المريض عقليًّا|حمالة صدر|رهêè|أثداء,647309,573,408,0,https://i.ytimg.com/vi/sDrYHbck32E/default.jpg,TRUE,FALSE,,recent_video
1EXTIIs2SCU,2017-12-06T10:23:52.000Z,UCq1IJfYBQlBMwY1YYRH02-Q,Свадьба|прикольный конкурс|wedding|crazy|tricks|madrussians|cool competition,34312,42,27,1,https://i.ytimg.com/vi/1EXTIIs2SCU/default.jpg,FALSE,FALSE,,recent_video
_Un10aUJvss,2017-09-21T15:47:31.000Z,UCq1IJfYBQlBMwY1YYRH02-Q,[none],1203,2,2,0,https://i.ytimg.com/vi/_Un10aUJvss/default.jpg,FALSE,FALSE,,recent_video
5TnJPynglnM,2012-08-21T06:14:52.000Z,UCq1IJfYBQlBMwY1YYRH02-Q,Жуковка|юбилей|50|лет|танцы|праздник|dance,1899,1,0,0,https://i.ytimg.com/vi/5TnJPynglnM/default.jpg,FALSE,FALSE, ,recent_video
